Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,EBTI/REV,Dividends per Share - Pay Date - Calendar,Sales/Turnover (Net),Stockholders Equity - Total,Interest and Related Expense - Total,Market Value - Total - Fiscal,Common Equity - Liquidation Value,Comprehensive Income - Parent,Employees,Inventories - Total,Revenue - Total,Operating Activities - Net Cash Flow,Financing Activities - Net Cash Flow,Net Cash Flow,label
-0.25020963,-0.22484033,-0.12902299,-0.345301,-0.38789776,-0.40938035,-0.22006556,-0.22715707,1.5521392,0.25866932,-0.4461744,-0.3540941,-0.39487794,-0.0038469026,-0.34807646,-0.21323638,-0.16663991,-0.12791471,-0.44615537,-0.37212646,0.07931962,-0.285155,9.0
-0.25824216,-0.25703526,-0.12999907,-0.3705716,-0.39889455,-0.40828365,-0.22276793,-0.23631752,-0.3502653,-0.5987895,-0.4160557,-0.3911968,-0.4182289,-0.41706398,-0.38697213,-0.24124521,-0.12544586,-0.12321993,-0.41603687,-0.36427382,0.081422105,-0.27591395,14.0
-0.21352616,-0.09085601,-0.12999178,-0.3343913,-0.13982351,-0.24007577,-0.20565178,-0.09250729,0.29885355,-0.19633706,-0.26134226,-0.19684637,-0.3764514,-0.22475007,-0.20206144,-0.013885953,-0.14548129,-0.09845037,-0.26132458,-0.14146772,0.121172465,-0.030693194,7.0
-0.20030248,-0.26156172,-0.12818564,-0.22202572,-0.37070915,-0.3487265,-0.18838859,-0.18246089,-0.13562533,2.0150769,-0.39393762,-0.21117476,-0.32569957,-0.29912466,-0.21012159,0.1466475,-0.14760625,-0.12634112,-0.39391896,-0.3115387,0.23446654,-0.09535204,9.0
-0.052842993,0.4474962,-0.12394538,0.30599096,0.65384626,0.4086981,-0.08661058,-0.06280512,0.45795044,0.7842086,0.17863995,0.1629522,0.045075543,0.7049568,0.07679611,0.79071885,0.12742558,-0.12557931,0.17865434,0.6863776,-0.82009727,-0.0484514,9.0
-0.24157898,-0.27003664,-0.12940125,-0.29292,-0.35813233,-0.37583685,-0.20689957,-0.22917704,0.5747502,0.4726883,-0.42488283,-0.37462026,-0.3092301,-0.38775843,-0.36990613,-0.24730968,-0.15513472,-0.12791471,-0.42486393,-0.3254426,0.095878676,-0.22675423,13.0
-0.09106252,0.21545932,-0.12669101,-0.123041354,0.049253374,-0.09265004,-0.14733121,0.35472968,0.15709752,0.09270954,-0.06055398,0.26807266,-0.16753924,-0.014584116,0.302984,-0.07442405,-0.11178532,-0.03162165,-0.060537808,0.13328293,-0.48543674,-0.28755188,8.0
-0.25553793,-0.25652084,-0.12991409,-0.37177137,-0.3847251,-0.3985837,-0.22215089,-0.22616488,-0.15033841,0.10653951,-0.4133316,-0.37698317,-0.43447796,-0.39727813,-0.37207022,-0.22961526,-0.15489186,-0.121677496,-0.41331282,-0.3457626,0.083767995,-0.25635654,11.0
-0.23505394,-0.2488732,-0.12839663,-0.26680955,-0.37223417,-0.39669704,-0.20472713,-0.2779673,0.36854813,-0.39175472,-0.42776185,-0.34434667,-0.13985799,-0.413796,-0.36769494,-0.32389486,-0.165116,-0.12683316,-0.42774296,-0.35218853,0.037121404,-0.30224052,14.0
-0.22379294,-0.21302095,-0.10312095,-0.32399788,-0.33668795,-0.38024983,-0.19501874,-0.17113303,0.6840522,-0.5987895,-0.41701177,-0.3281941,-0.39120707,-0.32839552,-0.32205403,-0.17718656,-0.15486757,-0.12791471,-0.41699293,-0.3017805,0.20886298,-0.10793698,12.0
-0.1592894,-0.09507985,-0.11379259,-0.041583695,-0.1538068,-0.13702954,-0.13168953,-0.31136683,-0.22971676,-0.25304,0.04857946,-0.27419493,-0.065101065,-0.28720248,-0.27553484,-0.29747853,-0.06989307,-0.014434271,0.04859482,-0.20079862,0.37120405,0.12631315,11.0
-0.24135204,-0.23739067,-0.12843488,-0.33175665,-0.3533874,-0.38358134,-0.21402748,-0.22093996,1.0927202,-0.5987895,-0.43195504,-0.33117658,-0.33199924,-0.40847412,-0.32405287,-0.23457085,-0.16580814,-0.12791471,-0.43193612,-0.3093382,0.051967178,-0.24893701,13.0
-0.23706259,-0.22011009,-0.12804876,-0.32840165,-0.3647938,-0.32210505,-0.20965026,-0.26223278,-0.20185518,-0.5987895,-0.3715261,-0.32867783,-0.38903844,-0.31930944,-0.323774,-0.29928482,-0.13546357,-0.12095038,-0.3715076,-0.32298508,0.05027957,-0.2633195,12.0
-0.21226639,-0.2400044,-0.12779833,-0.26139322,-0.30439574,-0.26031312,-0.19328655,-0.15604965,0.111411855,-0.5987895,-0.35586613,-0.26129952,-0.35710627,-0.2185745,-0.2508033,-0.18558116,-0.11360673,-0.12791471,-0.35584775,-0.22953025,-0.015061994,-0.23042144,10.0
-0.25692043,-0.26776204,-0.12817363,-0.3632867,-0.39763907,-0.37979034,-0.22108999,-0.24579068,-0.42490473,-0.5987895,-0.38298282,-0.39234915,-0.40124464,-0.40539828,-0.38817784,-0.23316625,-0.14396344,-0.120172486,-0.38296425,-0.36035857,0.08866613,-0.2660215,14.0
-0.25025952,-0.260929,-0.1273344,-0.33151963,-0.38665625,-0.39659965,-0.21407998,-0.22954401,-0.32604182,0.09270954,-0.38510716,-0.38964695,-0.38916537,-0.40885308,-0.38624623,-0.27098703,-0.15402974,-0.11439793,-0.38508856,-0.35861441,0.20629403,-0.16403075,12.0
0.37742686,-0.13772617,-0.006052858,-0.23045881,-0.017597865,-0.12887423,0.3587128,-0.055075407,0.72880536,1.199108,-0.2697516,0.3714236,-0.28549302,-0.0038469026,0.41038314,0.064383775,-0.14941552,-0.12791471,-0.2697339,-0.036556922,-0.2417894,-0.24080017,5.0
-0.2536802,-0.26539475,-0.12410228,-0.37090546,-0.39213502,-0.40602356,-0.22041836,-0.2288529,-0.351008,-0.18389007,-0.39368546,-0.3749197,-0.40264806,-0.40636143,-0.36990723,-0.23264317,-0.15610613,-0.10876274,-0.39366683,-0.37225366,0.09773921,-0.26956373,14.0
-0.24608769,-0.2044478,-0.12929048,-0.333323,-0.33028242,-0.33647275,-0.21502353,-0.18137321,0.5902606,-0.5987895,-0.41069704,-0.3565649,-0.41091543,-0.3846113,-0.3506665,-0.17901127,-0.15746611,-0.12791471,-0.41067827,-0.2967162,0.073160134,-0.21888845,11.0
-0.24721359,-0.27140605,-0.12999907,-0.33891886,-0.33908442,-0.3773945,-0.21579464,-0.25870365,1.2185245,-0.30835992,-0.42863432,-0.359457,-0.3859988,-0.3976154,-0.35369816,-0.26291224,-0.16586278,-0.12791471,-0.4286154,-0.29141322,0.10472482,-0.1869343,13.0
-0.24239889,-0.21660756,-0.12776604,-0.335555,-0.34682387,-0.3499717,-0.21019138,-0.22419563,-0.26562884,-0.5987895,-0.3120261,-0.3609052,-0.37434798,-0.3978408,-0.3552,-0.26582778,-0.0031082954,-0.11858235,-0.31200808,-0.32908818,0.09326468,-0.23244148,12.0
-0.22581081,-0.26074836,-0.12912665,-0.2866942,-0.3346224,-0.34071106,-0.20426849,-0.19560103,-0.1829436,-0.5987895,-0.32491535,-0.28605136,-0.38063884,-0.33321837,-0.27674976,-0.21845052,-0.12950757,-0.09462162,-0.32489723,-0.3201773,0.29568523,-0.0513255,11.0
-0.25311673,-0.25858998,-0.12771833,-0.35804066,-0.37508735,-0.31521258,-0.21896218,-0.20847191,-0.15727103,-0.5987895,-0.39742863,-0.38046092,-0.4412237,-0.39003068,-0.37571588,-0.2184306,-0.13546357,-0.1272345,-0.39740995,-0.33398253,0.12237568,-0.2122517,12.0
-0.21173818,-0.15503076,-0.12999907,-0.34275952,-0.3740626,-0.31867385,-0.1781848,-0.3512362,-0.33218703,-0.1078252,-0.3455678,-0.34668404,-0.36853668,-0.3607948,-0.361213,-0.23585296,-0.14274918,-0.12741596,-0.3455495,-0.28607798,0.041698873,-0.23563538,9.0
-0.16260657,-0.1358809,-0.10062103,-0.056107152,-0.15421769,-0.14920165,-0.10300366,-0.34221974,-0.26835218,-0.5987895,0.12187739,-0.46489388,0.112975635,-0.35918933,-0.4686316,-0.13965696,-0.018893788,-0.11878023,0.12189221,-0.1613719,0.2028791,0.020125045,14.0
-0.112324275,-0.19615985,-0.062805906,0.036085237,0.39349425,0.2583204,-0.12525885,-0.04000264,1.2063006,-0.5987895,-0.18130949,-0.048311926,0.12355445,0.12953754,-0.027730605,0.048225854,-0.12574942,-0.12791471,-0.18129243,-0.07925105,-0.096472904,-0.15733717,8.0
-0.21492228,-0.009172078,-0.1289065,-0.22147812,-0.34548542,-0.36574337,-0.19236067,-0.22000518,-0.02659181,0.09270954,-0.37723216,-0.28427404,-0.21496758,-0.35505638,-0.2864245,-0.44252408,-0.14639197,-0.08476412,-0.37721363,-0.33563367,0.04932799,-0.27612734,11.0
-0.24152151,-0.2604984,-0.12990196,-0.33205286,-0.36138675,-0.35488585,-0.2105557,-0.30046764,-0.13975108,-0.5987895,-0.37930042,-0.3527253,-0.36712617,-0.39730445,-0.34664163,-0.24577318,-0.1352207,-0.11503118,-0.37928188,-0.32894638,0.046906047,-0.2718509,12.0
-0.2585437,-0.25224555,-0.12981007,-0.3614396,-0.39915442,-0.41344377,-0.22124705,-0.23312192,-0.2059239,-0.3775098,-0.43275332,-0.4021366,-0.42065674,-0.41826326,-0.3984377,-0.26653275,-0.1184638,-0.1278826,-0.43273437,-0.36531088,0.095224515,-0.26512408,14.0
1.1320456,0.3494262,-0.09534027,0.2824929,0.21845654,0.32538867,1.2390748,0.28234774,0.16247056,0.9639984,0.0796467,0.18053916,0.12355445,-0.0038469026,0.13580853,0.39355445,-0.09290953,-0.12791471,0.07966183,0.15622015,-0.3200181,-0.12469569,5.0
-0.23163931,-0.18057755,-0.12987769,-0.30644387,-0.33254248,-0.33446106,-0.20280528,-0.25091252,-0.32213008,0.28632924,-0.233319,-0.33312362,-0.32251886,-0.34742466,-0.3260939,-0.3632375,-0.051679038,-0.12399193,-0.23330155,-0.2768203,-0.03447119,-0.2918283,9.0
-0.25121054,-0.25334102,-0.1232851,-0.36717987,-0.36805707,-0.39525437,-0.21947049,-0.21333432,0.24505267,0.507609,-0.42067415,-0.3642009,-0.44131538,-0.39508843,-0.35867107,-0.20403388,-0.14964014,-0.12135768,-0.42065528,-0.33654875,0.124282,-0.21305947,12.0
-0.20913544,-0.1830053,-0.12966524,-0.27988586,-0.14117469,-0.2369008,-0.1963755,-0.17886242,-0.2890855,1.5310276,0.20329145,-0.2224611,-0.279486,-0.3335701,-0.31820488,-0.029939042,-0.1324279,-0.08988223,0.20330565,-0.20567076,-0.01404938,-0.20692886,13.0
-0.2062699,0.0119520165,-0.1271168,-0.24667211,-0.32051975,-0.19646823,-0.18123665,-0.28778437,-0.3528186,-0.5987895,-0.15526304,-0.3030813,-0.26731157,-0.2942857,-0.3067159,-0.29952532,-0.11907094,-0.12719606,-0.15524615,-0.3076627,0.13963346,-0.17256854,12.0
-0.24965134,-0.26815405,-0.12999907,-0.31904966,-0.34672385,-0.36355326,-0.21391776,-0.22862644,0.25603423,-0.25304,-0.40520948,-0.3865882,-0.3613907,-0.39775708,-0.38213882,-0.21926704,-0.155499,-0.12040612,-0.40519074,-0.33186132,0.114376254,-0.21706343,12.0
-0.12631917,-0.17036703,-0.12920392,-0.033473,-0.028712345,-0.101742625,-0.14452988,-0.08361027,0.2741558,0.06504956,-0.17448163,0.018933563,-0.15008418,0.008291374,0.034217227,-0.021365946,0.07581916,-0.12791471,-0.1744646,-0.112600386,0.03331895,-0.078253895,8.0
-0.25218815,-0.27140605,-0.12952611,-0.3623058,-0.37771046,-0.38856825,-0.22103934,-0.22399546,-0.08001692,-0.39362174,-0.41030255,-0.36141968,-0.41292363,-0.38856313,-0.35577875,-0.19553594,-0.15725969,-0.11998593,-0.41028377,-0.35632288,0.09732603,-0.25480708,14.0
-0.2500421,-0.23837562,-0.1271948,-0.3530733,-0.37274778,-0.37443426,-0.2166491,-0.29441133,-0.103699766,-0.5503846,-0.4011297,-0.37309372,-0.36659724,-0.38967174,-0.36809683,-0.23119348,-0.14153491,-0.11681884,-0.401111,-0.334196,0.06550656,-0.26096353,12.0
-0.1899395,-0.21637587,-0.1284452,-0.11935787,-0.34443766,-0.33450976,-0.16954963,-0.24537858,-0.16121273,-0.5987895,-0.34806442,-0.25365338,-0.13086602,-0.3857003,-0.27908692,-0.37439775,-0.11876737,-0.106580384,-0.34804612,-0.32646313,0.9251505,0.4796468,14.0
-0.23337774,-0.26521763,-0.12999907,-0.34085813,-0.33128065,-0.37445763,-0.21512793,-0.21656251,1.6195198,-0.5987895,-0.43094137,-0.27207938,-0.38459885,-0.339242,-0.27728423,-0.16717991,-0.16634242,-0.12775628,-0.43092245,-0.28871608,0.35745612,0.03120352,14.0
0.19434531,0.79618764,-0.07889099,0.16209555,0.47875324,0.3053047,0.053801935,0.25040653,-0.44704995,0.7081437,5.8871446,0.96782154,0.051265888,0.5289796,1.0086654,1.3359747,-0.08203575,0.06245223,5.8871164,0.40236488,-0.24857083,0.16969739,7.0
-0.25992122,-0.25494254,-0.12940301,-0.38095728,-0.40183464,-0.41884795,-0.22499053,-0.22540101,0.036017857,-0.5987895,-0.44393682,-0.3891973,-0.43682116,-0.41381085,-0.3848739,-0.23645419,-0.15802467,-0.12791471,-0.4439178,-0.36027732,0.07661576,-0.27622342,12.0
-0.2310463,-0.23742348,-0.1284231,-0.29761198,-0.32447883,-0.33364943,-0.19776052,-0.25638312,-0.26866832,-0.5987895,-0.2601584,-0.36042693,-0.34956887,-0.34609175,-0.35504544,-0.21858053,0.44009972,-0.12338575,-0.26014072,-0.28967083,0.045275837,-0.23599178,11.0
-0.24156621,-0.25570503,-0.12994808,-0.35808215,-0.3459573,-0.3476649,-0.218118,-0.19119042,-0.031047137,-0.5987895,-0.37711462,-0.30851823,-0.4021297,-0.37661934,-0.30033758,-0.19128002,-0.14335631,-0.101230785,-0.3770961,-0.30754137,0.0420578,-0.2556855,11.0
-0.2594628,-0.26269862,-0.12987998,-0.37465557,-0.4006293,-0.41147846,-0.2242958,-0.23560467,-0.11551277,-0.5987895,-0.43913352,-0.39026058,-0.44412938,-0.4106257,-0.3859885,-0.23361453,-0.155499,-0.12679559,-0.43911454,-0.36150062,0.11030134,-0.24864985,13.0
-0.20208956,-0.26244354,-0.12999907,-0.12523489,-0.31165057,-0.35172454,-0.1790355,-0.29380596,0.6322043,-0.5987895,-0.40280944,-0.28525296,0.40324414,-0.4032945,-0.27591282,-0.121260986,-0.16449066,-0.12765172,-0.4027907,-0.22085309,0.23727988,-0.0069442336,14.0
-0.24968928,-0.25654912,-0.097455546,-0.37246534,-0.38996434,-0.37826252,-0.21750373,-0.23039098,-0.40675312,0.051219594,-0.3565591,-0.36784667,-0.41842285,-0.39541322,-0.36605966,-0.22002122,-0.14639197,-0.09634883,-0.35654074,-0.3508517,0.1527851,-0.20231155,12.0
-0.2584088,-0.26593602,-0.1269999,-0.38376775,-0.4025469,-0.41506878,-0.22468345,-0.22704443,0.33867833,-0.5642146,-0.4473658,-0.38102412,-0.44729242,-0.40227044,-0.37630624,-0.2364512,-0.16560778,-0.119697556,-0.44734675,-0.36500004,0.09177397,-0.2677726,13.0
-0.23674238,-0.26679614,-0.12999907,-0.32422876,-0.48350802,-0.46426645,-0.20834151,-0.2099368,-2.7940216,-0.5987895,-0.4333866,-0.33421853,-0.400862,-0.4122588,-0.32724166,-0.2506818,-0.16669455,-0.1261281,-0.43336764,-0.30991328,0.17794399,-0.14202419,14.0
-0.14325267,-0.2657062,-0.08466341,0.17021327,-0.0053123445,-0.06416732,-0.09556845,-0.22658388,0.41022742,0.09270954,-0.2001532,-0.38093442,0.5599305,-0.30120918,-0.37621218,-0.2609917,-0.09037777,-0.12434498,-0.20013599,-0.04672944,-0.092743106,-0.12331153,12.0
-0.25040102,-0.24858615,-0.12962274,-0.3663198,-0.3792603,-0.3491163,-0.21806237,-0.27112746,-0.15242518,-0.5987895,-0.40462154,-0.3671452,-0.4177282,-0.3958058,-0.36175752,-0.26805606,-0.14725411,-0.12296641,-0.4046028,-0.35055482,0.08807905,-0.2572242,13.0
-0.25407588,-0.26457956,-0.12999907,-0.35901025,-0.3929792,-0.41274655,-0.22208165,-0.22445425,1.1319144,-0.5987895,-0.4463929,-0.3677428,-0.38266647,-0.41577458,-0.3623839,-0.23769046,-0.16698597,-0.12788372,-0.44637385,-0.35308096,0.08806355,-0.25963327,14.0
-0.25077036,-0.25303328,-0.12673235,-0.35027525,-0.34685615,-0.37604266,-0.21686114,-0.20564014,0.22225748,0.9570834,-0.40319166,-0.3766514,-0.41736674,-0.35824633,-0.3717995,-0.20695208,-0.15239654,-0.12696315,-0.40317294,-0.30758163,0.09034745,-0.21453267,12.0
-0.2040336,-0.23662141,-0.10917587,-0.14125574,-0.2570663,-0.3330756,-0.17943966,-0.21884371,2.033884,-0.031760298,-0.41745543,-0.2884581,-0.03568667,-0.37977517,-0.27927265,-0.18802814,-0.16644563,-0.12791471,-0.41743657,-0.26641122,0.061403546,-0.20017497,10.0
-0.21345317,-0.22222847,-0.10755552,-0.27487135,-0.23308963,-0.17102195,-0.1864973,-0.16783068,-0.079569444,0.23100938,-0.22199348,-0.30908394,-0.28481066,-0.1503504,-0.30089396,-0.13892536,0.19421035,-0.041770447,-0.2219761,-0.25567147,0.075541876,-0.1779292,11.0
-0.24336211,-0.24955492,-0.12993994,-0.26107264,-0.2887504,-0.19726051,-0.20181729,-0.24621111,-0.09203904,-0.5987895,-0.28998002,-0.4162949,-0.24931876,-0.31903803,-0.4132793,-0.15458876,-0.00025476847,-0.08148978,-0.28996214,-0.29752,0.03922026,-0.24860151,10.0
-0.25810564,-0.27121004,-0.1286515,-0.38066626,-0.39748007,-0.4121949,-0.22398867,-0.23363064,-0.17018655,-0.55729955,-0.43197727,-0.38311228,-0.43318206,-0.418709,-0.3784952,-0.24042565,-0.15883824,-0.12749727,-0.43195832,-0.3573665,0.07293538,-0.27660212,14.0
-0.2360434,-0.26463327,-0.11956028,-0.2504875,-0.39348724,-0.4139023,-0.20399252,-0.22645709,0.93154454,-0.5987895,-0.44577384,-0.3551989,-0.3455595,-0.40729317,-0.34923458,-0.23623174,-0.16643955,-0.116674885,-0.4457548,-0.39047754,0.11302723,-0.27380693,12.0
-0.2589226,-0.2670551,-0.12992187,-0.3769827,-0.40355727,-0.41139826,-0.22403218,-0.22894649,-0.40339094,-0.5987895,-0.42241576,-0.3882473,-0.4216053,-0.4153264,-0.38387805,-0.2547074,-0.04317916,-0.12747844,-0.4223969,-0.36314368,0.097334504,-0.26126885,15.0
0.056589033,-0.2273245,-0.014065052,0.5077819,0.14881124,-0.09260137,0.018916555,-0.052953247,0.75183254,0.3520217,-0.19697292,0.26407817,0.7759146,0.16935354,0.1548654,-0.050976276,-0.13121362,-0.11037428,-0.19695574,0.11744691,0.033100978,0.1397416,8.0
-0.2530941,-0.26865864,-0.12999907,-0.32552782,-0.37077552,-0.38984412,-0.214184,-0.23528473,0.8178156,0.35547918,-0.43534264,-0.40773985,-0.33627132,-0.40128615,-0.41724285,-0.233899,-0.1634221,-0.12791471,-0.43532366,-0.34066546,0.043587986,-0.28579584,12.0
-0.1692701,-0.07387929,-0.12999907,-0.36569187,-0.35595235,-0.3751731,-0.15282622,-0.1520134,0.32166928,-0.5987895,-0.4152001,-0.23883648,-0.43197078,-0.35053012,-0.24138479,-0.16968627,-0.15974288,-0.12791471,-0.41518128,-0.25795233,0.11316697,-0.14799818,9.0
-0.20442727,-0.23573075,-0.11913405,-0.30525112,-0.25570667,-0.28163412,-0.19217154,-0.17952093,-0.15383781,0.30015922,-0.21168444,-0.21613194,-0.26786166,-0.3592951,-0.20345576,-0.15431182,-0.10753539,-0.08790235,-0.21166714,-0.22824484,0.0023423196,-0.21435645,9.0
-0.2418429,-0.20013745,-0.12999907,-0.3513403,-0.31000537,-0.31827217,-0.21386562,-0.17368773,-0.00019762437,0.023559615,-0.3417082,-0.33536825,-0.41296768,-0.301013,-0.32844684,-0.13886786,-0.12635656,-0.12753925,-0.34168994,-0.2818957,0.042812966,-0.23071852,7.0
-0.22347778,-0.14041843,-0.12848665,-0.24662742,-0.2940184,-0.35496897,-0.19496813,-0.22291924,0.06826024,0.09270954,-0.33872306,-0.3253863,-0.25428903,-0.3218692,-0.31865263,-0.19126575,-0.018286651,-0.12716271,-0.33870482,-0.26731563,0.045735523,-0.21439758,12.0
-0.24555607,-0.2603711,-0.1176036,-0.3137181,-0.37439254,-0.39940545,-0.21257806,-0.21161342,1.6118311,-0.5987895,-0.4426544,-0.3674479,-0.39267048,-0.41007084,-0.3621259,-0.21858542,-0.16642134,-0.12791471,-0.44263533,-0.33591965,0.10434045,-0.22947297,11.0
-0.07354899,0.2323538,-0.08951322,-0.15791167,0.15620719,0.22302128,-0.10974956,0.0032567377,0.021587713,0.17568943,0.14956963,0.16248336,-0.22378325,0.12527396,0.19304398,0.30900723,0.33688688,-0.03012539,0.14958425,0.08738675,0.097040236,0.16577214,6.0
-0.23109625,-0.1311566,-0.1294268,-0.29458654,-0.2841571,-0.29385227,-0.20611782,-0.2319721,0.92267,-0.5987895,-0.40164137,-0.31004634,-0.36181384,-0.18080594,-0.30190697,-0.2850268,-0.16175248,-0.12623145,-0.40162265,-0.27796063,0.2539518,-0.046885014,11.0
0.51655126,1.2220359,0.077286094,0.96193814,0.53011405,0.13331288,0.5296722,0.38921747,0.7704052,0.037389625,-0.028829034,0.29363525,0.46207646,0.29215553,0.29364356,0.6066136,-0.07793152,-0.12107786,-0.0288131,0.46705952,0.3479534,0.7398903,9.0
-0.21774533,-0.22666717,-0.12856671,-0.25644213,-0.331286,-0.3691529,-0.19264886,-0.20874551,-0.13399324,-0.18389007,-0.33576345,-0.30120707,-0.24152216,-0.3600091,-0.29272935,-0.22017603,-0.047429092,-0.1273254,-0.33574525,-0.30158684,-0.0044061816,-0.2896719,14.0
-0.15181206,-0.27140176,-0.12438198,-0.14133109,-0.12176464,-0.21984586,-0.15829305,-0.103191756,0.93703187,-0.5987895,-0.33728838,-0.06829772,-0.06872784,-0.14820844,-0.04848652,-0.037758723,-0.16082963,-0.12791471,-0.33727017,-0.0017509711,0.29254156,0.24799483,10.0
-0.23668501,-0.17672543,-0.12145692,-0.34236842,-0.33364984,-0.30854762,-0.21148038,-0.22799201,-0.07592083,-0.5987895,-0.35376135,-0.31536862,-0.39516005,-0.321309,-0.30748194,-0.1501288,0.24520962,-0.12791471,-0.353743,-0.3071336,0.03832777,-0.25848052,9.0
-0.15762529,-0.14409934,-0.105860636,-0.19143106,-0.27243224,-0.27114603,-0.16268331,-0.18725312,0.016484004,-0.3912015,-0.3047725,-0.080822766,0.22317865,-0.3719909,-0.24816406,-0.22721599,0.017346056,-0.1204523,-0.3047545,-0.27473655,0.023358962,-0.24052295,11.0
-0.2352641,-0.16708674,-0.12999907,-0.3319827,-0.32601887,-0.33992562,-0.21143897,-0.17295183,0.61097926,-0.47431967,-0.4092652,-0.30623576,-0.41265738,-0.29274413,-0.29790834,-0.14236549,-0.1492698,-0.12791471,-0.4092464,-0.2997634,-0.025831643,-0.30621845,10.0
-0.24651237,-0.25901565,-0.12999907,-0.33853552,-0.3855212,-0.40918255,-0.21887353,-0.22256674,1.8235075,1.1610757,-0.4463,-0.33671117,-0.41316342,-0.0038469026,-0.3298546,-0.20212875,-0.16680384,-0.12791471,-0.44628096,-0.4079344,0.13376874,-0.27267087,8.0
-0.24925193,-0.27131748,-0.12999907,-0.36004734,-0.37425593,-0.39813405,-0.22020489,-0.21630284,1.3414582,-0.5987895,-0.44120434,-0.34695444,-0.41658038,-0.41560104,-0.34059224,-0.21887888,-0.16617243,-0.12791471,-0.44118533,-0.32709354,0.11710022,-0.21021801,14.0
-0.25511447,-0.26914907,-0.12999907,-0.36283258,-0.38421953,-0.4064368,-0.22232315,-0.23912062,1.5055349,-0.47452715,-0.44497356,-0.37317497,-0.39847827,-0.41717628,-0.37810096,-0.22084,-0.16668849,-0.12791471,-0.4449545,-0.35233557,0.11254236,-0.23804592,15.0
-0.25059408,-0.23652482,-0.12699237,-0.36122543,-0.4015875,-0.41607332,-0.22103123,-0.21815504,-0.15829824,-0.5987895,-0.4391168,-0.35094807,-0.40135568,-0.0038469026,-0.34494323,-0.23375508,-0.16612384,-0.10991066,-0.43909782,-0.3430219,0.08141121,-0.25576755,14.0
-0.12130046,-0.26667392,-0.09897665,-0.0058542225,-0.114544526,-0.24863434,-0.12024152,-0.3021935,0.7984919,0.23792437,-0.32209307,-0.090879664,0.08272727,-0.1896339,-0.07215836,-0.09874548,-0.12817796,-0.12583059,-0.32207498,-0.12732834,0.060182646,-0.06930745,6.0
-0.19449359,-0.2087799,-0.1294009,-0.28080758,-0.27589643,-0.2321734,-0.1858916,-0.23018774,-0.13674977,-0.5987895,-0.25229356,-0.18753673,-0.36429635,-0.26691914,-0.18680848,-0.24150862,-0.05561934,-0.10310413,-0.25227597,-0.2823187,0.2387357,-0.06399762,11.0
0.067337036,0.0734552,0.023325188,1.5012708,2.2866545,2.0261967,0.26065543,0.9928899,0.69672084,2.0427368,0.8356019,-1.0875716,1.6081146,2.6360056,-1.2093867,1.5851073,0.33385122,0.3535786,0.8356114,1.3194174,-1.5750682,-0.09205421,5.0
-0.24440667,-0.25951427,-0.1290886,-0.34997916,-0.35499746,-0.34484386,-0.21287476,-0.21312177,-0.08275514,-0.050776504,-0.38025233,-0.3581173,-0.41367295,-0.37462103,-0.3529745,-0.2178538,-0.13121362,-0.11847201,-0.3802338,-0.32722554,0.043636426,-0.2730078,9.0
-0.1848616,-0.22281383,-0.12981698,-0.2065337,-0.12257941,0.02899795,-0.16396901,-0.1383293,0.10625206,0.514524,-0.18754025,-0.25298557,-0.259046,-0.08610436,-0.24208808,0.0057643363,-0.051679038,-0.1164826,-0.18752314,-0.1437279,-0.09962143,-0.22117397,7.0
