Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,Total debt/total asset,total asset/total libiilities,EBTI/total asset,gross profit/rev,EBTI/REV,Dividends per Share - Pay Date - Calendar,Sales/Turnover (Net),Stockholders Equity - Total,Interest and Related Expense - Total,Market Value - Total - Fiscal,Book Value Per Share,Common Equity - Liquidation Value,Comprehensive Income - Parent,Employees,Inventories - Total,Earnings Per Share from Operations,Revenue - Total,Operating Activities - Net Cash Flow,Financing Activities - Net Cash Flow,Net Cash Flow
4613.693,1.272,0,776.087,313.491,313.491,1717.833,2046.279,0.168213837,2.685763401,0.067947954,0.41072582,0.41072582,0.08,763.261,2895.86,43.108,3227.7166,36.7756,2895.86,-922.598,0.47,11.255,-12.66,763.261,714.592,132.09,846.682
14787,467,1582,5879,798,2612,10422,-1199,0.397578954,1.418825561,0.053966322,0.276900244,0.084596629,0,9433,4365,468,6535.81,5.525,4304,-2745,39.5,2350,-0.94,9433,706,12,718
9092.945,28.653,457.927,2455.388,906.191,906.191,5898.148,963.699,0.270032206,1.541661043,0.099658691,0.21877384,0.21877384,1.59,4142.136,3194.797,118.541,5904.0482,31.4823,3194.797,218.138,4.753,249.19,3.09,4142.136,836.519,124.631,961.15
4509,93.3,49.3,1145.9,916.3,1776.2,2158.6,3349.6,0.254136172,2.088853887,0.203215791,0.666841868,0.344008109,1.16,2663.6,2350.4,63.8,13219.619,19.4684,2310.9,379.7,8,0,3.76,2663.6,742.1,-612,130.1
3007.03,191.355,13.589,867.786,259.147,690.497,1459.239,1138.292,0.288585747,2.060683685,0.086180384,0.38913319,0.146043645,0,1774.449,1547.791,30.09,2124.1338,52.0346,1537.467,-117.639,13.29,446.768,3.81,1774.449,144.295,0.967,145.262
1289.915,93.424,3,494.586,397.424,719.76,902.351,387.564,0.383425264,1.429504705,0.308100921,0.336206051,0.185640149,5.6,2140.83,387.564,14.652,4548.962,32.4376,387.564,233.237,1.979,351.631,19.45,2140.83,268.027,-135.478,132.549
336758,3705,18762,19925,30931,43955,159948,388933,0.059167117,2.105421762,0.09184934,0.185612939,0.130615261,2.88,236810,176810,793,323960.2,41.0999,170811,11596,73.5,16245,3.85,236810,30344,-7037,23307
6325.9,78.6,112.6,2036.3,408.8,1230,4417.6,2927.7,0.32189886,1.431976639,0.064623216,0.37540058,0.124767282,0.645,3276.5,1908.3,89.2,5229.9593,13.959,1865.7,407.5,6,800.2,0.25,3276.5,-357.7,-16.7,-374.4
82479,571,3006,26681,7489,7489,59367,13973,0.323488403,1.389307191,0.09079887,0.428285486,0.428285486,3.08,17486,23112,1229,47893.29,48.9675,22574,2625,13.8,1259,6.15,17486,6116,1883,7999
7238,194,138,2924,573,1354,6336,-2114,0.403979,1.142361111,0.079165515,0.182504381,0.077234129,0,7419,902,147,1157.9309,4.5551,770,-286,53.7,1342,0.25,7419,38,627,665
1225.351,58.38,7.446,466.108,140.242,351.141,901.07,74.189,0.380387334,1.35988436,0.114450472,0.326539209,0.130416305,0,1075.341,324.281,16.589,934.1356,3.7671,316.459,24.587,4.846,184.854,0.52,1075.341,51.202,119.726,170.928
5108,475,121,1579,546,2002,3058,1480,0.309122944,1.670372793,0.106891151,0.323424879,0.088206785,0.725,6190,2050,80,3138.8191,12.2001,2050,117,13.003,1899,1.05,6190,379,-107,272
2885.168,14.378,92.677,933.932,440.012,1815.352,1642.086,781.017,0.323701081,1.757013944,0.152508277,0.480441868,0.116451348,0.5675,3778.505,1243.082,26.815,4561.5963,5.8562,1243.082,190.411,10.9,168.465,0.92,3778.505,324.233,150.13,474.363
7631.506,1949.886,0,992.664,1120.105,1295.434,4518.007,2995.957,0.130074457,1.68913107,0.146773782,0.071515434,0.061836261,0.84,18114.048,3113.499,44.77,6564.43,21.5609,2997.347,463.949,38.758,1376.471,3.69,18114.048,849.132,-728.23,120.902
224925,14272,42998,89856,18094,29870,196174,8157,0.399493164,1.146558667,0.080444593,0.199721847,0.120983164,0.6,149558,28657,3227,55930.4382,7.2155,28642,6381,199,8319,1.94,149558,16170,14322,30492
2042.252,119.168,53.257,669.606,268.226,653.539,1164.727,767.324,0.327876286,1.753416895,0.131338346,0.313498783,0.128666422,0.51,2084.662,873.326,24.897,1993.4459,17.4326,872.92,6.748,4.425,248.504,2.22,2084.662,205.235,104.218,309.453
6894.2,202.4,572.2,3632,658.9,842.3,5614,1440.2,0.526819645,1.22803705,0.09557309,0.580936616,0.454445134,1.52,1449.9,1280.2,156.2,1785.8235,30.5027,1280.2,154.9,2.253,55.2,4.89,1449.9,534.3,-229,305.3
8537.758,129.2,0.646,4200.816,1054.244,2121.33,6056.348,6980.178,0.492028001,1.409720511,0.123480192,0.695302603,0.345546708,0.74,3050.945,2456.744,273.629,5608.1221,9.9747,2191.971,503.871,10.02,0,1.47,3050.945,613.106,-819.666,-206.56
2034.9,211.1,5.3,646.7,165.8,214.8,2180.4,-428.5,0.317804315,0.933269125,0.081478205,0.125739039,0.097055552,0,1708.3,-145.5,50.4,1105.02,-2.3095,-145.5,-24.2,4.823,157.5,0.3,1708.3,65.1,-84.1,-19
492692,70483,50810,147466,16591,36212,389582,123492,0.299306666,1.264668285,0.033674182,0.314454923,0.144071623,0.92,115158,100138,3463,292164.8212,10.4771,98268,-4483,333,22515,0.89,115158,19891,-76053,-56162
158581,6380,19357,54978,5740,5740,145142,-8341,0.346687182,1.092592082,0.036196013,0.583096302,0.583096302,0,9844,13439,1711,8984.1072,26.4389,12743,1124,7.1,105,-2.99,9844,5095,5460,10555
194520,15238,19562,43549,17026,28556,154197,12249,0.223879293,1.261503142,0.087528275,0.187429442,0.111751424,1.38,152356,40323,2160,51015,26.5807,39871,9724,215,13764,5.01,152356,11978,13686,25664
1503.624,105.304,7.366,356.504,149.695,266.201,840.377,772.657,0.237096508,1.78922555,0.099556139,0.159712806,0.089812617,0.47,1666.748,663.247,17.464,800.6648,15.2751,663.247,28.959,4.375,247.214,1.69,1666.748,133.743,-48.016,85.727
16439,1476,636,5120,2370,4977,12297,560,0.311454468,1.336830121,0.144169353,0.302681992,0.144134282,0.25,16443,4142,487,8723.4781,14.6807,3920,535,66,2464,3.44,16443,1687,-985,702
3676,329.9,84.6,2144.3,667.4,1311.2,3463.5,369.5,0.583324266,1.061354122,0.181556039,0.429690316,0.218712109,0,3051.5,212.5,102,7024.4811,2.9461,207.8,101.2,6.7,304.1,4.17,3051.5,13.4,-38.2,-24.8
5857.755,290.136,600.418,1388.414,1573.638,4479.395,3505.041,6581.039,0.237021521,1.671237227,0.268641826,0.449134917,0.157783757,4.59,9973.384,2352.714,37.571,12566.4551,36.5415,2266.634,644.578,25.8,1414.177,12.15,9973.384,989.904,-62.551,927.353
2143.161,97.318,0,1235.537,195.131,229.474,1713.887,-180.922,0.576502185,1.250468088,0.091048223,0.384149485,0.326657805,0,597.356,429.274,74.411,1162.8996,5.9332,429.274,42.829,3.819,0,0.64,597.356,105.614,167.317,272.931
3315.7,106.2,71.4,1116.2,400.8,813.7,2255.8,1007.1,0.33664083,1.469855484,0.120879452,0.224984102,0.110819255,1.68,3616.7,1059.9,76.3,1693.8693,21.2406,1015.6,-31.1,13.15,297,2.19,3616.7,206.3,-20.1,186.2
4505.2,164.5,10,932.6,145.2,801.4,4728,-1275.5,0.207005238,0.952876481,0.032229424,0.558583676,0.101205827,0,1434.7,-222.8,45.3,389.2792,-3.5865,-222.8,-58.5,2.82,0,0.45,1434.7,33.6,-10.2,23.4
1370.27,21.939,0,499.607,49.802,93.782,671.962,347.947,0.364604786,2.039207574,0.036344662,0.341266202,0.181226029,0,274.806,698.308,38.046,120.4486,27.0746,698.308,-280.804,0.5,0,-4.35,274.806,43.357,-47.281,-3.924
36942,10077,659,14687,4155,4355,21447,20161,0.397569162,1.722478668,0.112473607,0.184276224,0.175813481,0.72,23633,15495,463,29138.24,18.0631,15462,-635,65,2417,0.09,23633,2906,7081,9987
13129,481,163,5053,1071,1944,9727,1242,0.384873182,1.349748124,0.081575139,0.382451308,0.210702341,1.94,5083,3402,112,9511.9212,27.4669,3397,333,22.3,1015,5.15,5083,854,2373,3227
2071.327,79.756,55.313,855.751,273.561,520.183,1760.524,720.667,0.413141431,1.176540053,0.132070407,0.301889278,0.158761691,0.82,1723.092,310.803,46.804,631.1407,3.3906,271.57,22.756,10.8,216.967,0.74,1723.092,121.507,22.454,143.961
4720.717,976.75,164.563,1547.115,844.199,2460.387,3016.645,3706.32,0.327728817,1.564889803,0.178828555,0.553205626,0.189813894,1.81,4447.509,1663.902,97.122,8406.1912,13.3331,1663.902,401.291,5,384.492,3.54,4447.509,552.445,-346.457,205.988
2221.925,155.209,11.456,509.04,93.657,149.816,882.999,-265.196,0.229098642,2.516339203,0.042151288,0.337752808,0.211145103,0.01,443.567,1338.926,38.889,714.6336,3.5202,1331.035,-87.568,1.404,45.542,-0.23,443.567,106.445,-17.143,89.302
122973,4837,79,25151,5022,7301,56737,-671,0.20452457,2.167421612,0.040838233,0.39813502,0.273857564,1.125,18338,66213,1085,88329.112,47.5173,57685,537,42,2618,1.47,18338,2467,10183,12650
5344.371,346.529,863.436,1557.091,1675.979,3618.144,4296.909,5526.578,0.291351592,1.243771046,0.313597054,0.489823635,0.226893713,2.236,7386.626,1047.462,91.958,19351.6828,4.6038,997.997,500.499,20.71,750.97,4.1,7386.626,1214.456,-755.162,459.294
106882,17433,2885,21780,12442,28129,78731,25787,0.203776127,1.357559284,0.11640875,0.272159063,0.12038121,0.672,103355,28151,567,48628.2642,15.3949,27768,4133,287,6485,3.4,103355,6490,1344,7834
2187.4,51.8,0,576.5,408.8,609.2,1007.8,920.5,0.263554905,2.170470331,0.186888543,0.32731571,0.219643241,0.4,1861.2,1179.6,16.3,4343.075,12.616,1179.6,183,5.897,307.2,2.35,1861.2,301,-10.9,290.1
4457.6,192.8,58,2175.2,329.2,1019.2,3300.7,1369.1,0.487975592,1.350501409,0.0738514,0.512624484,0.165576904,0.64,1988.2,1156.9,15.8,3387.9803,17.5997,1146.9,-19,10,267.4,2.45,1988.2,213.8,1642.7,1856.5
25716,609,228,10319,2471,3077,19765,-4176,0.401267693,1.301087781,0.096088039,0.272977289,0.219215756,0.14,11272,5951,575,21131.6012,6.061,5985,1248,164,442,0.8,11272,1394,-1724,-330
8388.299,66.533,0,1040.04,1590.504,1711.35,2578.526,3267.034,0.123986997,3.253137257,0.189609836,0.129276352,0.120147576,1.31,13237.92,5809.773,48.97,7189.5343,29.1477,5253.415,708.052,2.704,841.869,3.91,13237.92,979.626,-1099.33,-119.704
4530.911,164.034,11.006,3616.729,598.084,1025.295,4167.402,-704.911,0.798234395,1.087226766,0.132000827,0.447366056,0.26096146,0,2291.848,363.509,244.708,1894.3055,5.8055,353.384,49.163,14.726,10.309,1.24,2291.848,408.226,-328.908,79.318
6139.831,347.239,185,250,1217.93,1952.541,2138.438,3990.457,0.040717733,2.871175596,0.198365395,0.210769632,0.131471072,1,9263.863,4001.393,13.111,17847.1153,15.1329,3998.198,667.725,20.7,993.265,2.73,9263.863,991.992,-70.627,921.365
21334,264,913,7901,1903,1903,17873,-723,0.370347802,1.193644044,0.089200337,0.257649607,0.257649607,0.99,7386,3461,467,7894.8,8.0488,3461,-672,7.505,347,1.08,7386,1865,-512,1353
2602.298,253.745,374.069,1894.127,128.902,379.811,2730.382,-853.364,0.727867062,0.953089348,0.049533912,0.176781259,0.059996835,0,2148.48,-128.084,166.188,299.4274,-1.8297,-268.084,-16.1,2.078,1774.898,-0.11,2148.48,-320.535,309.91,-10.625
3208.7,343.5,48.2,595.9,597.5,1199.5,1459.7,1661.9,0.18571384,2.198191409,0.186212485,0.353793063,0.176232893,2.31,3390.4,1749,31,5843.8505,30.0949,1740.6,217.4,16.2,540,5.55,3390.4,331.1,-371.1,-40
3636.567,5.566,0,1005.026,1068.126,1148.417,2336.215,2885.843,0.276366694,1.556606305,0.293718224,0.185598368,0.172622351,0.84,6187.646,1300.352,25.577,8359.2253,11.4118,1300.352,427.235,21.562,23.191,3.77,6187.646,873.308,-297.171,576.137
2319.263,51.777,0,833.879,171.733,217.483,957.523,579.257,0.359544821,2.422148606,0.074046367,0.399143655,0.315179289,1,544.874,1361.74,31.299,2725.494,10.4918,1288.084,17.489,0.325,15.351,0.4,544.874,177.164,-116.463,60.701
6023.314,114.802,21.064,1725.41,420.207,420.207,3961.27,1208.829,0.286455264,1.520551237,0.069763423,0.330796378,0.330796378,1.92,1270.289,2062.044,91.978,3423.188,40.8789,2057.884,197.561,2.023,118.742,3.88,1270.289,353.194,-3.494,349.7
15729,3090,526,6896,3344,5761,10501,16812,0.438425838,1.497857347,0.212600928,0.429765013,0.249459157,2.005,13405,5228,226,33711.0525,14.3621,5224,1053,48,1086,5.14,13405,2299,-2526,-227
43170,203,1952,6564,3280,4470,19745,21859,0.152050035,2.186376298,0.075978689,0.17746546,0.13022074,0.53,25188,23425,107,38209.7629,27.6369,23425,1353,5.7,1190,1.7,25188,2167,705,2872
5409.9,74.7,87.5,1722.8,618.1,618.1,3726.1,961,0.318453206,1.451893401,0.114253498,0.253871113,0.253871113,1.54,2434.7,1683.8,84.5,3512.376,20.3357,1683.8,197.4,5.6,133.7,2.39,2434.7,505.2,-47.3,457.9
16738.8,736.8,504.2,3734.8,1851.8,4371.3,10859.6,5777,0.223122327,1.54138274,0.110629197,0.328651875,0.139225755,1.16,13300.7,5879.2,223,14444.6231,22.2647,5816.7,258,45,1410.7,3.77,13300.7,851.1,-490.3,360.8
1556.2,63.2,22,1012.5,156.6,607.4,1697,-437.9,0.650623313,0.917030053,0.100629739,0.191778227,0.049444304,0,3167.2,-140.9,93.4,149.907,-4.4112,-141.6,-16.1,3.6,555.8,-0.03,3167.2,259.1,-232.2,26.9
1731.433,52.001,16.593,826.976,170.817,532.569,1300.908,363.36,0.477625181,1.330941927,0.098656431,0.264166938,0.08472931,0.17,2016.032,430.525,52.338,762.3691,8.9056,430.525,-26.835,6,429.704,0.77,2016.032,75.219,-44.851,30.368
103065,15308,2593,20036,23067,43125,41083,37674,0.194401591,2.508701896,0.223810217,0.779062415,0.416710324,0.96,55355,61982,595,162776.25,12.928,61085,10814,107.3,5167,2.46,55355,19017,1912,20929
110495,7686,6461,33428,19423,44775,96071,116517,0.302529526,1.15013896,0.17578171,0.547766727,0.237616374,5,81741,14424,1008,132903.625,14.7681,14262,11459,377.757,1551,13.67,81741,17008,-9165,7843
3721.454,181.988,132.349,937.844,712.187,1449.136,2126.464,2990.815,0.252010101,1.750066778,0.191373318,0.479340193,0.235574752,1.97,3023.189,1594.99,46.062,9573.8321,19.8735,1590.318,346.238,6.732,589.019,5.37,3023.189,433.578,-131.296,302.282
6692,912,1110,4188,555,1751,11852,-7467,0.625821877,0.564630442,0.082934848,0.172682446,0.054733728,0,10140,-5160,308,1002.45,-63.4233,-5169,-522,13.2,1135,-1.53,10140,46,98,144
30587,1050,426,8900,3674,5319,26678,-1059,0.290973289,1.146525227,0.120116389,0.237826962,0.164274536,1.64,22365,3909,644,15537.678,9.424,3884,-124,56,2228,3.3,22365,2580,-1601,979
2122.199,160.548,3.408,264.964,196.319,307.936,728.984,943.617,0.124853513,2.911173633,0.092507347,0.477146443,0.304196043,0.26,645.37,1393.215,16.286,1690.9347,30.0975,1393.215,57.292,0.807,1.639,1.3,645.37,151.987,-16.548,135.439
84664,1015,2950,39540,4317,4317,62325,1774,0.467022583,1.358427597,0.050989795,0.12774457,0.12774457,1.86,33794,20198,1977,39910.198,14.2725,12383,2318,8.652,1111,0.14,33794,4571,2973,7544
12585.1,1502.9,152,1610.3,1028.1,1028.1,10331.4,592,0.127952897,1.218140813,0.081691842,0.135031128,0.135031128,0.48,7613.8,2001.8,85.8,9386.496,4.8748,1965.5,245.7,49.2,0,1.11,7613.8,674,-472.8,201.2
4142,151.3,0,1642.9,355.3,1389.7,2962.6,896.9,0.396644133,1.398096267,0.085779817,0.224489137,0.057394395,0,6190.5,1179.4,64.7,2009.6584,35.4408,1179.4,35.1,8.7,1182.6,4.05,6190.5,91.9,449.8,541.7
3546.47,486.831,18.848,300.065,349.495,1006.568,2066.414,1356.027,0.084609485,1.716243696,0.098547288,0.149815307,0.052018046,0.32,6718.726,1480.056,8.932,2933.7067,24.1814,1476.711,178.53,29,155.279,2.62,6718.726,266.666,-149.473,117.193
133411,13732,7004,12857,22116,52365,62261,90714,0.096371364,2.142769952,0.165773437,0.747281445,0.315609213,2.95,70074,71150,654,283010.2406,25.8243,71150,12966,127.1,8053,5.67,70074,19279,-10846,8433
4826.012,838.025,16.981,3173.435,772.527,1678.444,4404.573,-52.935,0.657568817,1.095682147,0.160075648,0.59645159,0.27452507,2.04,2814.049,421.439,106.009,8872.8047,2.6699,421.439,355.856,5.88,617.904,2.94,2814.049,605.906,-1302.972,-697.066
84104,229,821,42406,6844,6844,48701,-6564,0.504209074,1.726946059,0.08137544,0.475178782,0.475178782,1.93,14403,35403,2051,33260.0221,15.7539,35119,-191,11.29,407,0.72,14403,5303,327,5630
1441.205,16.462,5,436.921,150.275,557.642,898.128,380.727,0.303163672,1.604676616,0.104270385,0.314142384,0.08465601,0.7,1775.125,543.077,13.144,1103.4208,20.0857,543.077,46.561,5.258,385.747,2.41,1775.125,109.584,127.588,237.172
10738.6,11.3,410.1,3745.1,860.5,860.5,7043.1,1012.4,0.348751234,1.524697931,0.080131488,0.34389737,0.34389737,0.9975,2502.2,3695.5,205.1,4216.7732,23.6814,3656.5,219.7,2.899,274.1,1.37,2502.2,753.1,-20.4,732.7
8341,136.6,356.1,2045,1098,1098,4116.3,2960,0.24517444,2.026334329,0.131638892,0.453944105,0.453944105,1.27,2418.8,4224.7,82.6,8098.7829,36.0332,3908.2,482,6.67,137.9,4.51,2418.8,909.3,-247.7,661.6
10705.666,3.231,282.424,3347.094,931.588,931.588,7033.703,945.83,0.312646967,1.522052609,0.08701822,0.378823047,0.378823047,1.43,2459.164,3671.963,180.307,5994.7807,25.8694,3656.721,291.929,2.33,301.294,2.11,2459.164,714.543,-66.164,648.379
15265,251,2472,5292,2027,5525,13127,5221,0.346675401,1.16287042,0.132787422,0.410109857,0.150460214,1.98,13472,2138,231,25296.2345,6.0796,2128,451,33.577,1250,2.72,13472,1691,-706,985
2849.529,105.494,15.702,735.885,373.643,920.675,1474.094,826.759,0.258247942,1.933071432,0.131124477,0.347792664,0.141146761,0.76,2647.195,1375.435,31.466,2708.275,16.955,1345.807,-551.288,12.718,575.531,2.02,2647.195,351.437,-332.963,18.474
14842,619,1669,6106,4018,7420,14738,1716,0.411400081,1.007056588,0.270718232,0.399117853,0.216126083,3.48,18591,40,295,45937.478,-0.4822,-174,1058,43,1909,5.65,18591,2306,-1298,1008
4156.266,5.885,0,778.834,571.23,764.467,1877.07,2156.144,0.18738791,2.214230689,0.137438268,0.355974672,0.265993708,0,2147.532,2279.196,21.764,2826.7464,42.234,2268.811,243.035,4.2,184.511,4.12,2147.532,521.305,-177.423,343.882
1361.827,127.314,31.587,497.954,-4.794,105.734,762.975,248.15,0.365651437,1.784890724,-0.003520271,0.1485485,-0.006735218,0,711.781,598.852,37.981,169.621,16.3945,383.565,-34.765,1.928,53.237,-1.53,711.781,31.449,263.057,294.506
5290.2,13.8,418,1771.5,404.6,404.6,3716.6,492.2,0.334864466,1.423397729,0.07648104,0.204715645,0.204715645,1.84,1976.4,1573.6,74.6,2363.0576,36.3124,1573.6,136.6,3.078,215.4,3.19,1976.4,322.4,-26,296.4
9364.648,1501.539,1359.65,1001.382,1161.984,2577.278,4019.696,4039.059,0.106932156,2.329690603,0.124081973,0.490040903,0.220938404,0.96,5259.312,5344.952,73.682,12896.4969,32.1902,5103.144,626.436,7.3,943.346,4.47,5259.312,785.503,378.472,1163.975
763.484,11.134,25,700.872,150.087,379.252,922.067,-407.242,0.917991733,0.828013583,0.196581723,0.584775412,0.231421818,0,648.543,-158.583,77.842,113.7323,-2.9151,-159.393,16.871,4.5,3.914,0.48,648.543,74.476,-79.838,-5.362
2967.6,253.2,24.1,945.4,589.8,1006.7,1869.9,2118.1,0.318573932,1.58703674,0.198746462,0.256994792,0.150566731,1.25,3917.2,1097.7,41.1,5697.912,8.0059,1085.6,236.6,20,504.6,2.41,3917.2,359.1,-349.2,9.9
14419.509,1158.445,1624.215,5030.943,1173.424,2220.718,8469.437,3429.775,0.348898357,1.702534537,0.081377528,0.234401111,0.123857189,0.16,9474.008,5950.072,288.516,10511.9648,26.7537,5648.944,802.803,7.749,10358.382,3.87,9474.008,-419.646,394.67,-24.976
46339.812,3638.648,10762.627,6922.494,1477.152,2224.232,35557.289,5051.775,0.149385457,1.303243675,0.031876521,0.190366818,0.126425987,0.25,11683.927,10590.89,908.881,6305.9096,28.6837,10401.211,271.298,13.3,18788.518,0.92,11683.927,-761.755,-651.983,-1413.738
35568.9,3666.4,6.1,7972.4,5094.5,16423.9,20978.6,11431.1,0.224139628,1.695484923,0.143229057,0.822894277,0.255252096,2,19958.7,14590.3,216,88916.7974,13.8082,14571.3,1819.5,41.275,3445.8,3.05,19958.7,2772.8,-2919.2,-146.4
980.361,297.851,4.514,397.043,173.593,754.107,735.14,1125.797,0.404996731,1.333570476,0.177070487,0.606819718,0.139687943,0,1242.72,245.221,19.152,2272.6586,1.9174,245.221,17.032,3.6,191.879,0.53,1242.72,105.576,-8.468,97.108
33939,1018,1691,10834,3377,12556,20775,4977,0.319219777,1.633646209,0.099502048,0.276600432,0.074393092,0.995,45394,13164,570,26746.4063,31.5873,12930,790,196,4322,2.07,45394,3079,-1839,1240
49128,1090,956,14305,6328,6328,46031,2794,0.291178147,1.067280746,0.128806383,0.137171595,0.137171595,6.15,46132,3097,443,65796.45,10.2211,3097,4031,126,4962,11.95,46132,5101,4277,9378
6900.031,0.471,0,2651.303,189.372,323.928,4140.373,317.587,0.384245085,1.666524006,0.027445094,0.202844207,0.118585035,0.16,1596.93,2759.658,166.439,4166.8914,16.2988,2759.658,-713.685,0.744,25.6,-4.13,1596.93,683.7,-464.905,218.795
2176.3,434.7,2.1,751.8,57,209.8,1159.3,578.1,0.345448697,1.877253515,0.026191242,0.110858653,0.03011889,0,1892.5,1017,33.1,2575.1418,7.1127,1017,-102.9,4.8,222,-0.6,1892.5,29.2,-4.4,24.8
2415.899,180.988,88.611,855.524,103.047,329.364,1159.607,340.057,0.35412242,2.083377386,0.042653687,0.172528962,0.053978553,1,1909.036,1256.292,53.061,1248.1106,25.6973,1256.292,71.051,1.225,1891.629,1.35,1909.036,0.215,-20.414,-20.199
19706,2863,236,2346,3127,4575,10589,4917,0.119050036,1.860987818,0.158682635,0.142372565,0.097311259,0.88,32134,9117,58,16315.8278,22.2888,8966,1090,128.975,2564,4.54,32134,2332,741,3073
3448.9,63.4,67.6,1346,315.5,903.1,2629.4,331.7,0.390269361,1.311668061,0.091478442,0.262849991,0.091827231,0.08,3435.8,819.5,101.2,2097.071,5.9985,819.5,-13.8,11,598.5,0.54,3435.8,98,-112.9,-14.9
32311,1221,1,7276,1286,2175,13758,14839,0.225186469,2.348524495,0.039800687,0.393879029,0.232886635,0.68,5522,18553,347,8523.43,27.4047,18553,-2062,2.611,313,-2.5,5522,1565,462,2027
18216,1374,12,4402,2884,2884,11614,7082,0.241655687,1.568451868,0.158322354,0.224331052,0.224331052,1.18,12856,6602,163,28939.2441,12.4795,6513,1226,60,0,3.08,12856,1888,-906,982
5680,1468,1005,2418,1049,2378,5622,-465,0.425704225,1.010316613,0.184683099,0.332959955,0.146877625,0.365,7142,58,225,9353.15,-0.4085,-135,301,25,687,1.13,7142,699,-410,289
6552.689,892.814,316.914,1800,816.77,3039.383,3919.435,2896.916,0.274696388,1.671845304,0.124646538,0.532980758,0.143227324,1.52,5702.613,2633.254,85.27,9229.649,7.7517,2633.254,142.606,31,587.521,1.11,5702.613,734.557,-500.222,234.335
4507.8,112.6,343,1052.7,714.4,1838.2,2820.9,630.6,0.233528551,1.598000638,0.158480855,0.427856528,0.166282615,1.6,4296.3,1686.9,53.3,10936.914,13.1202,1670.2,180.5,10,710.8,3.48,4296.3,590,-199.6,390.4
3387.076,664.844,24.882,819.001,278.768,496.007,1840.355,-354.839,0.241801778,1.840447088,0.082303438,0.161551327,0.090795776,0,3070.275,1546.721,73.6,800.707,6.2205,1486.799,-14.13,10.6,435.829,0.17,3070.275,55.272,-28.17,27.102
37938.7,7685.5,0,24122.1,8792.9,11227.2,30850.8,41714.7,0.63581778,1.229747689,0.23176598,0.441789635,0.346000079,3.44,25413,7087.9,647.7,107129.352,7.8164,7087.9,3169.2,420,100.1,5.08,25413,6539.1,735.3,7274.4
