Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,Total debt/total asset,total asset/total libiilities,EBTI/total asset,gross profit/rev,EBTI/REV,Dividends per Share - Pay Date - Calendar,Sales/Turnover (Net),Stockholders Equity - Total,Interest and Related Expense - Total,Market Value - Total - Fiscal,Book Value Per Share,Common Equity - Liquidation Value,Comprehensive Income - Parent,Employees,Inventories - Total,Earnings Per Share from Operations,Revenue - Total,Operating Activities - Net Cash Flow,Financing Activities - Net Cash Flow,Net Cash Flow
3749.409,68.038,238.065,2181.738,375.884,524.593,2774.452,81.938,0.581888506,1.35140525,0.100251533,0.2406953,0.1724642,2.6,2179.49,974.957,128.718,2695.8998,12.9952,975.056,150.294,19.37,0,2.22,2179.49,-28.028,119.668,91.64
4698.017,114.564,23.247,1727.696,439.276,756.381,2621.795,512.796,0.367750053,1.791908597,0.093502429,0.222588406,0.129270493,0,3398.115,2076.222,94.187,2125.1538,11.9857,1972.994,98.225,10,330.815,0.59,3398.115,391.036,-183.868,207.168
7411.3,122.8,82.5,1846.7,788.3,2603.1,3232.2,3558.5,0.249173559,2.292958357,0.106364605,0.302215153,0.091520189,1.65,8613.4,4179.1,146.7,5781.2058,57.0807,4148.8,299.3,14.5,1532.6,4.41,8613.4,626.5,-100.2,526.3
1390.717,43.459,1.494,1002.028,150.049,262.647,1242.35,-2029.524,0.720511794,1.119424478,0.107893267,0.411664026,0.235181728,0,638.013,148.367,132.224,365.7975,1.0254,147.095,-181.87,2.95,0,-0.54,638.013,33.917,-22.743,11.174
357033,9976,11058,49402,7522,7522,309519,28817,0.138368162,1.153509155,0.021068081,0.273577014,0.273577014,1.6,27495,47514,805,41894.3056,98.9424,47514,3418,47.3,1043,7.31,27495,11856,15727,27583
1327.037,123.238,0,274.806,99.631,138.069,406.191,-181.808,0.207082395,3.267027088,0.075077786,0.194098421,0.140061996,0,711.335,920.846,25.591,1953.0797,7.5956,920.846,9.456,1.432,138.653,0.09,711.335,78.255,-2.267,75.988
1498.149,79.342,7.657,254.398,127.702,227.846,700.366,644.308,0.16980821,2.139094416,0.085239853,0.444876171,0.249341997,0.6,512.156,797.783,13.818,890.5937,19.4117,797.783,39.545,1.071,8.212,0.95,512.156,113.773,-84.591,29.182
1902.295,75.753,90.323,653.595,193.362,574.72,1147.378,451.631,0.343582357,1.657949691,0.101646695,0.571462095,0.192265892,0,1005.701,754.917,40.184,2129.6666,6.4338,754.917,107.011,4.111,0,0.42,1005.701,99.83,-251.076,-151.246
33656.2,2741.832,611.149,3870.244,2067.907,4159.144,31526.796,2189.633,0.114993493,1.067542671,0.061442082,0.028322458,0.014081794,1.385,146849.686,2129.404,144.349,17775.7198,9.6769,2129.404,1449.954,19,10723.92,6.78,146849.686,3178.497,565.072,3743.569
5963.168,259.984,174.735,4029.113,890.048,1539.026,5405.232,-256.611,0.675666525,1.103221471,0.149257576,0.56231446,0.325197145,0.705,2736.949,557.936,211.143,3009.1372,6.5166,587.983,245.328,8.4,0,2.86,2736.949,591.766,124.249,716.015
28091.847,5323.725,937.58,15541.32,3170.255,5424.419,23126.32,1352.821,0.553232402,1.214713236,0.112853206,0.359362464,0.2100263,0,15094.562,4634.893,897.322,26951.7587,9.967,4637.119,1388.653,16,464.835,3.12,15094.562,2802.152,3197.079,5999.231
2708.601,325.991,58.899,497.908,612.732,865.952,2028.148,552.653,0.183824786,1.335504608,0.22621715,0.353366142,0.250035502,0,2450.58,680.453,36.612,3045.795,12.7342,680.453,231.216,6.199,20.363,5.25,2450.58,417.388,-218.796,198.592
6581.018,398.484,129.809,1762.967,572.456,971.336,3604.193,2173.653,0.26788667,1.82593385,0.086985934,0.331379632,0.195298289,0.36,2931.188,2976.825,27.661,7922.1835,23.1174,2205.977,202.001,20,658.51,3.55,2931.188,449.307,524.194,973.501
12814.752,567.994,1050.729,5993.441,1085.273,1205.162,8476.357,12.29,0.467698556,1.511823063,0.084689349,0.517554773,0.466068646,0.22,2328.569,4089.293,319.866,691.7845,10.4395,899.365,-119.941,7.9,0,-1.13,2328.569,620.12,-555.305,64.815
6634.228,10.896,0,3163.807,389.271,489.743,3504.839,-1692.034,0.476891509,1.892876677,0.058676156,0.238942967,0.18992322,2.03,2049.623,3129.389,161.913,5213.8663,17.2851,2839.389,278.216,0,0,1.3,2049.623,532.52,-80.95,451.57
912.959,5.532,31.727,986.939,135.186,314.711,1502.116,-971.514,1.081033212,0.607781956,0.148074558,0.189584826,0.0814373,0,1660.001,-589.157,85.753,59.7855,-68.8831,-589.157,70.65,7.3,101.95,2.62,1660.001,38.871,-109.186,-70.315
14220.4,282.6,0,786.4,365.1,365.1,11362.9,1938.4,0.055300835,1.251476296,0.025674383,0.073820211,0.073820211,1.88,4945.8,2857.5,54.9,3858.824,67.3939,2857.5,164,4.9,0,4.97,4945.8,737.6,-295,442.6
6371.877,156.233,104.2,1980.884,670.816,734.111,2621.743,1946.766,0.310879196,2.430397259,0.105277613,0.469277818,0.428816717,0,1564.342,3750.134,110.748,2427.909,27.3393,3750.134,-367.467,2.8,25.343,-2.42,1564.342,646.554,-183.012,463.542
18741.257,913.187,165.041,8947.327,2552.566,4098.369,12918.258,3620.67,0.477413388,1.450757293,0.136200363,0.277947766,0.173112772,0,14745.105,4849.741,427.372,12490.3668,23.8908,4648.047,850.057,70.3,164.858,3.9,14745.105,1963.444,-1351.981,611.463
9223.3,914.1,331.5,1910,2170.2,9499.8,5636,7148.5,0.207084232,1.636497516,0.235295393,0.843399593,0.192672035,1.24,11263.7,3587.3,70.7,33473.5152,9.7126,3571.9,951.3,46,1263.4,3.27,11263.7,1788.7,-604.9,1183.8
1238.443,65.298,7.785,746.716,175.228,331.226,935.093,-441.793,0.602947411,1.324406236,0.141490565,0.339786235,0.179756608,0,974.807,289.987,35.424,1252.8922,3.9162,289.987,48.096,3.687,72.668,0.73,974.807,120.303,183.784,304.087
5661.47,481.62,0,2433.152,412.387,1242.856,3730.14,-545.165,0.429773893,1.517763408,0.072840976,0.63772081,0.211599551,0,1948.903,1931.33,132.732,4170.6785,6.7146,1931.33,-11.647,13.2,11.642,0.06,1948.903,565.795,-305.115,260.68
13234.3,546,0,5954.2,2218.2,2345.7,7363.4,5452.9,0.449906682,1.797308309,0.167609923,0.436019926,0.412320161,0.18,5379.8,5870.9,360.3,24689.62,7.545,5832.3,773,13.414,1010.4,1.01,5379.8,923.1,-210.7,712.4
5154.144,1283.757,8,2137.987,645.777,1324.466,3174.947,1038.856,0.414809326,1.62337954,0.125292774,0.72604192,0.354000158,0.89,1824.228,1979.197,76.363,7144.8124,16.3835,1978.656,278.959,8.9,0,2.55,1824.228,525.722,430.164,955.886
891.879,126.351,49.426,326.993,165.415,404.565,600.678,685.481,0.366633815,1.48478719,0.185467984,0.531652207,0.217377306,0.74,760.958,291.201,21.128,1561.4324,7.7915,251.36,43.895,3.312,0,2.22,760.958,84.186,-42.95,41.236
3400.5,652,0.1,485.1,295.2,363.5,1129.4,-446.6,0.142655492,3.010890738,0.086810763,0.368250431,0.299057846,0,987.1,2271.1,43.9,1747.13,4.8958,2221.7,63,4.881,207.9,0,987.1,314.4,21.9,336.3
9486.8,236.484,172.975,6078.206,1094.882,1957.226,7495.432,-1555.884,0.640701396,1.265677549,0.115411098,0.55738351,0.31180312,2.005,3511.453,1936.671,318.22,8564.4238,7.3442,1936.547,67.168,24,0,0.85,3511.453,543.895,125.373,669.268
635.646,51.529,4.444,437.458,195.835,515.066,615.458,-1253.257,0.688210104,1.032801588,0.30808815,0.537830201,0.204490255,0.2,957.674,20.188,40.711,595.0369,0.1914,20.188,7.68,1.89,0,0.14,957.674,125.965,-101.729,24.236
1540.327,132.403,7.815,247.699,33.474,73.738,783.672,-1673.145,0.160809361,1.965525118,0.021731749,0.055900489,0.025376508,0,1319.094,756.655,22.216,746.8686,8.6722,756.654,-253.658,1.741,233.563,-0.84,1319.094,38.173,0,38.173
48083.079,1119.469,0,1299.945,311.803,2899.494,16999.003,22831.851,0.027035394,2.8285823,0.006484672,0.56092441,0.06032015,0,5169.135,31084.076,73.783,36941.7604,32.5019,31049.283,1687.541,8.5,0,0.08,5169.135,1248.863,-193.682,1055.181
2606.227,17.98,140.806,745.245,459.764,2139.416,1995.671,-43.979,0.285947847,1.305940208,0.176409806,0.277477729,0.059630418,0.36,7710.226,610.556,67.274,1972.9849,6.74,610.556,116.099,17,284.484,1.49,7710.226,257.413,-9.934,247.479
2225.368,216.158,0,365.528,215.771,650.323,1018.01,790.122,0.164255081,2.185998173,0.096959694,0.359216281,0.119184553,0,1810.394,1207.358,24.819,1895.028,28.7213,1207.358,43.636,4.718,0,2.28,1810.394,233.488,-125.31,108.178
1587.8,93.2,105.9,606,389.1,1559.9,1375,883.8,0.381660159,1.154763636,0.245056052,0.704848403,0.175816728,2.72,2213.1,212.8,48.8,2664.5716,4.2024,212.8,174.1,13,240.4,4.58,2213.1,238.6,-193.3,45.3
7634.958,32.319,52.538,2306.915,567.166,567.166,4447.837,1474.477,0.302151629,1.71655526,0.074285412,0.28336665,0.28336665,0,2001.527,3187.121,74.341,4311.8186,46.5959,2894.582,48.62,7.3,43.621,3.54,2001.527,407.039,719.952,1126.991
3900.466,35.53,33.916,2315.267,633.18,978.969,2830.938,-631.579,0.593587279,1.377799867,0.162334449,0.652518106,0.422037281,3.02,1500.294,1069.528,123.688,6551.3949,10.9771,1069.528,299.363,3.3,0,3.09,1500.294,521.823,171.908,693.731
607.74,9.569,18.521,433.413,28.889,265.631,567.301,-643.419,0.713155297,1.071283146,0.04753513,0.283918473,0.030877875,0,935.589,40.439,38.235,122.3903,-0.32,-37.655,-41.506,2.104,36.165,-0.38,935.589,-42.769,109.742,66.973
19317,418,748,11431,1309,1528,15978,-6350,0.591758555,1.20897484,0.067764146,0.228332337,0.195606695,0,6692,3339,652,4104.0787,9.1015,3268,134,2.372,581,0.26,6692,1030,401,1431
14275.109,517.25,139.716,8189.763,1637.7,2536.092,11573.52,-6041.715,0.573709315,1.233428464,0.114724168,0.632398684,0.408376086,0,4010.274,2701.589,456.396,3672.0524,12.1171,2701.547,-3316.295,4.894,555.671,-8.22,4010.274,512.695,-393.982,118.713
8861.1,24,3366.1,1828.8,664.6,2966.6,7081.6,1253.8,0.206385212,1.25128502,0.075001975,0.147456321,0.033034272,1.1,20118.5,1779.5,136.3,4417.4938,20.5471,1750.9,214.7,24,3408.2,4,20118.5,367.1,438.6,805.7
21140,1408,506,2708,322,1562,7137,5833,0.128098392,2.962028864,0.015231788,0.215418563,0.044407668,0.61,7251,14003,105,14176.1693,36.8163,13940,-2311,36.627,3990,-0.84,7251,960,-1141,-181
2835.276,115.371,0,428.496,38.839,185.273,2735.852,-195.925,0.15113026,1.036341147,0.01369849,0.118907585,0.024926739,0,1558.126,96.898,43.375,247.9392,1.0575,44.215,-80.821,2.744,24.836,-2.56,1558.126,79.148,18.788,97.936
6423.732,841.483,3.632,2353.194,1150.17,1595.464,3535.033,2210.459,0.366328172,1.817163234,0.179050122,0.205148726,0.147891717,0.5575,7777.109,2777.459,148.537,8673.8703,12.0066,2927.02,382.115,7.695,1275.211,1.93,7777.109,852.769,-425.425,427.344
10100,359,6,3728,1472,3116,5363,6541,0.369108911,1.883274287,0.145742574,0.414637392,0.195874917,1.58,7515,4660,144,12590.3,33.781,4628,611,43,82,4.72,7515,1069,-691,378
2882.442,777.615,238.879,1050.289,297.913,1231.066,2116.101,-5950.535,0.364374721,1.362147648,0.103354378,0.473382597,0.114556677,0,2600.573,766.341,56.656,2708.7038,5.483,766.341,70.381,5.555,253.51,0.58,2600.573,289.52,-4.228,285.292
3149.39,24.69,217.127,1344.456,463.249,676.594,2679.975,1334.738,0.426894097,1.175156485,0.147091659,0.187270995,0.128220323,0.68,3612.914,469.415,69.344,2817.5102,8.5269,469.415,138.301,9.1,602.963,2.78,3612.914,394.551,-289.468,105.083
3320.843,192.627,7,967.732,213.247,500.723,1411.207,-1361.744,0.291411548,2.353193401,0.064214719,0.771419504,0.328530734,0,649.093,1909.636,47.225,2509.2749,15.9055,1909.636,32.115,1.7,13.186,-0.05,649.093,133.521,-228.071,-94.55
28818,1855,0,1817,1496,1496,23767,5496,0.063050871,1.212521564,0.051911999,0.449654343,0.449654343,0.69,3327,5051,53,18536.24,9.6027,5051,845,6.01,331,1.59,3327,1468,-728,740
8663.43,307.521,114.571,6097.375,632.03,811.06,7288.31,-1620.442,0.703806114,1.188674741,0.072953784,0.807587374,0.629323907,1.08,1004.3,1375.12,355.904,4030.2709,3.8942,673.598,84.919,0.3,16.144,0.24,1004.3,719.812,971.068,1690.88
8234.4,1226.7,219.8,1323.6,1271.2,2356.6,4308,3296.3,0.160740309,1.911420613,0.154376761,0.233938215,0.126191233,2.3,10073.6,3926.4,62.4,9979.83,41.6916,3677.2,410.1,70.293,773.4,6.76,10073.6,868.4,-200.2,668.2
83402,19334,5197,15213,10753,54122,64117,3931,0.182405698,1.300778265,0.128929762,0.397993926,0.079073735,0,135987,19285,484,357687.99,40.4298,19285,2109,341.4,11461,5.01,135987,16443,-2911,13532
3271.604,37.711,21.785,1454.001,468.712,574.153,1812.641,-322.563,0.444430622,1.804882489,0.143266728,0.310725003,0.253661546,2.16,1847.785,1458.963,69.407,2875.3708,12.411,1458.963,219.919,13.755,0,1.9,1847.785,375.373,-280.765,94.608
1626.327,4.194,0,1325.418,-332.376,-257.404,1602.869,-1643.084,0.814976324,1.014635008,-0.204372183,-0.580269345,-0.749279747,0,443.594,23.458,96.429,2432.6802,0.3602,23.458,-675.474,0.227,0,-7.25,443.594,272.768,308.34,581.108
2359.017,14.633,86.75,1054.009,284.507,446.489,1671.15,-211.268,0.446800087,1.411612961,0.120604048,0.284416702,0.181233004,0,1569.841,687.867,43.005,4124.8782,11.6766,687.867,44.582,31.2,0,1.73,1569.841,213.297,93.755,307.052
2494,160,14,982,278,497,2680,-1050,0.393744988,0.930597015,0.111467522,0.15536105,0.086902157,0,3199,-186,87,966.084,-2.4309,-211,530,8,316,1.5,3199,204,-152,52
5478,704,66,9061,2090,3174,11134,-5656,1.654070829,0.492006467,0.381526104,0.498586239,0.328306629,1.89,6366,-5656,333,22482.15,-15.9324,-5656,1472,90,36,2.79,6366,2033,-969,1064
394.529,50.389,8.626,75.06,71.725,215.874,202.452,-22.557,0.190252174,1.948753285,0.181799057,0.310174043,0.103056567,0,695.977,192.077,6.277,492.6665,6.4027,178.315,79.37,4.2,60.117,1.1,695.977,65.277,-43.371,21.906
1847.5,5,18.3,510.5,230.8,711.7,918.9,-1024.9,0.27631935,2.0105561,0.124925575,0.351682562,0.114048525,0.72,2023.7,928.6,43.8,1820.7,6.5028,928.6,294.6,2.988,101.1,1.06,2023.7,146.8,-432.5,-285.7
852.468,202.463,1.195,839.409,248.098,394.62,1163.817,599.038,0.98468095,0.732475982,0.291034971,0.426781854,0.268318191,0.82,924.641,-311.349,44.746,3155.615,-5.5302,-311.349,139.627,1.789,0,2.5,924.641,152.035,-44.084,107.951
631.512,2.544,4.686,503.961,120.602,195.958,656.062,-373.376,0.79802284,0.962579756,0.19097341,0.346809904,0.213443534,0,565.03,-24.55,39.215,515.7596,-0.5901,-24.526,-6.924,2,4.915,0.19,565.03,80.434,-17.238,63.196
4461.903,20.992,1516.608,1212.809,419.099,1595.069,3531.703,906.357,0.271814291,1.263385681,0.093928308,0.146503108,0.038493198,0.91,10887.612,930.2,114.563,1668.3057,43.4571,930.2,138.105,13.5,1651.815,7.44,10887.612,384.857,-205.007,179.85
3639.336,3.108,1568.893,839.675,295.519,1429.274,2914.172,538.884,0.230722033,1.248840494,0.081201351,0.146866673,0.03036639,0.1875,9731.779,725.164,80.572,1024.3857,16.2109,725.164,96.563,9.8,1570.701,1.86,9731.779,216.368,3.889,220.257
5782,512,106,1850,1022,1916,3187,1828,0.319958492,1.814245372,0.176755448,0.318166722,0.169711059,1.85,6022,2595,77,9048.8534,35.4213,2565,505,11,789,7.3,6022,771,0,771
11988,312,597,7193,2709,3428,10340,1436,0.600016683,1.159381044,0.225975976,0.594932315,0.470149254,0,5762,1648,410,8892.1588,19.5673,1648,598,12.5,68,7.58,5762,1953,-964,989
10151.6,21.4,1738.5,4067.8,1026.4,1146.1,6963.7,-526.9,0.400705308,1.457788245,0.101107215,0.628137674,0.562534254,1.565,1824.6,3187.9,145.7,10904.556,8.6651,3187.9,339.2,1.136,13.3,1.34,1824.6,805.9,1046.5,1852.4
2334.572,231.945,629.764,1237.189,744.739,1002.092,3535.167,-18188.407,0.529942533,0.66038521,0.319004511,0.877360316,0.652040376,0,1142.167,-1200.595,115.564,7842.1324,-11.646,-1200.595,441.185,0.99,0,4.12,1142.167,667.949,-623.763,44.186
1406.272,555.102,0,189.605,302.115,393.273,551.617,1082.365,0.134828113,2.549363054,0.214833972,0.317601312,0.243983493,1.84,1238.26,844.002,11.122,1621.6322,10.1543,844.002,155.083,1.447,0,2.15,1238.26,123.647,-202.911,-79.264
15730,754,188,7738,1838,3689,11437,-755,0.491926256,1.375360672,0.11684679,0.584720241,0.291329846,1.21,6309,4293,333,15007.4447,11.4752,4102,350,43,0,1.59,6309,1296,-248,1048
30879.15,787.161,238.806,18294.659,3404.44,3947.835,22811.73,-3076.297,0.592459928,1.353652266,0.110250444,0.682347311,0.588426436,2.08,5785.668,6976.2,722.188,45136.245,15.8321,6761.92,785.018,4.507,0,2.04,5785.668,2703.604,-99.294,2604.31
793.525,44.597,0.684,264.07,-3.483,19.639,386.318,-26.05,0.332780946,2.054072034,-0.004389276,0.157821566,-0.027989842,0.05,124.438,407.207,22.663,228.7676,5.4898,405.125,-67.578,0.881,2.77,-0.84,124.438,16.631,-26.329,-9.698
3948,185.9,0,889.5,270.3,311.6,1865.1,-876.6,0.225303951,2.11677658,0.068465046,0.455688798,0.395291021,0,683.8,2082.9,58.2,1797.9815,4.0546,2082.9,-32.9,1.667,150,0.01,683.8,282.2,128.4,410.6
1083.7,228.7,0,478.3,199.6,199.6,694.4,79.7,0.441358309,1.56062788,0.184183815,0.35240113,0.35240113,0,566.4,389.3,36.3,1518.5842,6.3396,385.4,75.6,5.6,0,1.31,566.4,177.5,-70.6,106.9
6142.529,715.311,1.082,982.295,694.018,777.064,2514.902,-1015.856,0.159917031,2.442452628,0.11298571,0.502761727,0.449030824,0,1545.591,3627.627,84.729,3489.3448,4.3637,3164.29,-673.062,3.221,163.138,0.13,1545.591,363.188,-60.682,302.506
4092.086,549.518,35.192,1439.638,842.226,1243.763,2688.682,-297.295,0.351810299,1.521967269,0.205818255,0.319434924,0.216308411,0,3893.635,1403.404,89.037,2517.9158,5.7972,1383.588,172.536,27.9,267.99,0.67,3893.635,729.402,-112.179,617.223
2402.601,92.8,0.722,275.535,111.212,111.212,1703.414,785.603,0.114681963,1.410462166,0.046288169,0.072276268,0.072276268,2.08,1538.707,699.187,14.037,970.7676,63.3092,699.187,43.182,2.3,0,3.91,1538.707,105.223,-35.051,70.172
11193.102,154.382,1.65,3616.76,1078.952,1426.85,5538.225,1370.487,0.32312401,2.021063066,0.096394369,0.422662294,0.319607757,0.615,3375.863,5654.877,92.709,13769.1252,32.2343,5647.515,215.71,14.671,0,2.31,3375.863,795.312,-354.869,440.443
287.607,35.097,5.493,131.994,42.006,250.188,189.488,-22.737,0.45893876,1.517811154,0.146053469,0.381197034,0.064002121,0,656.322,98.119,17.411,100,98.119,98.119,14.899,1.156,73.649,12.17,656.322,35.54,-9.874,25.666
5331.355,768.66,200,0,694.932,1412.107,1877.794,4150.922,0,2.839158608,0.130348101,0.37977946,0.186898655,0.755,3718.229,3453.561,1.667,8511.7019,23.4722,3453.561,432.179,25.561,0,2.74,3718.229,620.234,-446.296,173.938
2412.691,131.259,0,2384.157,202.865,714.096,2904.429,-1887.564,0.988173372,0.830693744,0.084082462,0.62563168,0.177733485,0,1141.4,-491.738,138.634,29.8931,-16.7789,-491.738,-510.72,5.479,0,2.94,1141.4,35.745,-19.997,15.748
383.632,2.491,2.655,237.398,33.976,78.222,298.091,-14.687,0.618816991,1.286962706,0.088564041,0.225957594,0.098145473,0,346.18,85.541,21.015,117.4475,6.2782,85.541,-35.178,1.651,122.761,-0.81,346.18,14.551,-11.39,3.161
2822.3,557.2,56,188.7,257.8,493.8,1583.5,-1656.7,0.066860362,1.782317651,0.091343939,0.082074296,0.042848832,0,6016.5,1238.8,10,1669.5821,8.7925,1238.8,161.5,26.4,890.6,1,6016.5,173.3,-97.4,75.9
20629.6,67.8,5.8,7653.1,2653.9,3623.7,12935.9,3338.2,0.370976655,1.59475568,0.128645248,0.386005092,0.282699703,1.22,9387.7,7693.7,331.7,19362.77,22.6615,7691.3,657.3,33,44,2.23,9387.7,1847.8,-851.2,996.6
2371.8,138.8,1.8,297,370.2,1047.7,994.6,1841.2,0.125221351,2.384677257,0.156083987,0.359589511,0.127059308,0.34,2913.6,1377.2,18.1,2325.832,14.5428,1377.2,131,130,0,1.49,2913.6,305.4,-145.6,159.8
22675.092,567.599,101.749,12069.393,2129.04,2500.071,15117.977,-3384.726,0.532275371,1.499876075,0.093893335,0.637573972,0.542952776,3.605,3921.225,7557.115,522.042,31283.7955,20.9607,7557.115,355.483,3.2,0,1.09,3921.225,1782.264,-96.292,1685.972
23847,1816,1451,7509,2986,7599,13308,14835,0.314882375,1.791929666,0.125214912,0.846308052,0.332553736,0,8979,10539,225,32273.03,9.6955,10539,6616,12.6,0,1.65,8979,2826,-744,2082
860165,121711,241342,197491,17596,17596,772766,87823,0.229596647,1.11309892,0.02045654,0.466588884,0.466588884,2.6,37712,86893,6226,99323.86,182.4735,75690,6595,34.4,295952,16.64,37712,5570,13432,19002
8249.46,110.417,10.983,4279.511,431.926,478.275,5734.105,-301.097,0.518762561,1.438665668,0.052358094,0.432205756,0.390321266,0.5397,1106.591,2485.921,77.221,3121.8509,6.238,1709.758,99.114,1.499,21.625,0.61,1106.591,287.258,2595.336,2882.594
450.89,23.835,433.697,0,47.204,47.204,565.007,-640.12,0,0.798025511,0.104690723,0.326402478,0.326402478,0,144.619,-114.117,49.896,22.5277,-15.7035,-114.117,-16.224,0.484,0,-2.2,144.619,8.797,-0.306,8.491
3448.1,481.2,3.3,1400.9,572.3,891.5,2918.1,60.1,0.40628172,1.18162503,0.165975465,0.225810537,0.144959473,0,3948,530,99.9,1476.45,6.9281,530,207.6,13.1,219.5,3.29,3948,407.6,18.4,426
1076.233,46.843,4.817,467.651,108.173,141.501,655.127,-212.636,0.434525795,1.642785292,0.100510763,0.307447121,0.235033515,0.225,460.245,421.106,36.696,622.8324,9.669,393.606,38.065,2.828,0,1.12,460.245,72.03,-34.851,37.179
12292,838,12,3959,2838,3983,9529,765,0.322079401,1.289956973,0.230881874,0.239061281,0.170337915,1.16,16661,2763,156,18170.3565,8.8995,2401,1075,145,1232,6.3,16661,1941,-1081,860
149.229,39.812,10,229.021,192.428,192.428,315.876,91.786,1.534694999,0.472429054,1.289481267,0.545121813,0.545121813,0.06,353,-166.647,12.674,910.1121,-5.6561,-166.647,119.277,0.156,0.054,4.01,353,115.737,-88.247,27.49
1412.592,134.929,7.872,866.681,214.266,605.446,1587.522,178.638,0.613539508,0.889809401,0.151682864,0.637449805,0.225592076,1.65,949.794,-174.93,29.681,1953.8652,-5.4255,-174.93,-129.7,4.9,0,1.72,949.794,128.176,199.232,327.408
19838.973,2081.075,967.734,6199.06,4156.148,10314.692,10018.831,11192.168,0.312468796,1.980168445,0.20949411,0.960130898,0.386870118,0,10743.006,9820.142,207.9,72112.5593,199.6451,9820.142,1755.451,18.5,0,62.98,10743.006,3924.697,57.737,3982.434
9183.981,60.475,12,2762.069,117.646,117.646,5243.093,1335.233,0.300748553,1.751634198,0.012809913,0.062702899,0.062702899,0.01,1876.245,3940.888,192.943,4182.7459,16.5549,3798.395,-925.06,2.307,65.461,-2.38,1876.245,469.285,-968.755,-499.47
6319,96.1,22.3,2892,756.4,979.9,3976.9,1774.1,0.457667352,1.588926048,0.119702485,0.153975487,0.118856065,0,6364,2228.4,149.2,2268.7624,54.5878,2180.4,121.8,47,154.3,3.69,6364,435.2,-102.4,332.8
1358.786,45.812,3.5,1002.736,123.678,322.219,1417.502,-1052.863,0.737964624,0.958577836,0.091020955,0.706281413,0.271093488,0,456.219,-71.126,81.636,141.1494,-1.4622,-71.126,-0.423,1.348,0,-0.03,456.219,48.249,-26.68,21.569
4490.984,110.131,51.522,1363.135,398.917,1448.203,2480.972,1569.167,0.303527022,1.810171175,0.08882619,0.197409984,0.054377873,0,7336.017,2010.012,76.575,3235.0621,41.4162,2013.281,137.378,9,821.441,4,7336.017,300.235,-276.263,23.972
1083.86,176.68,0,295.721,93.956,206.615,394.482,-71.848,0.272840588,2.747552487,0.086686472,0.475894887,0.216408199,0,434.161,689.378,21.498,995.2956,7.6536,689.378,-34.359,0.6,0,0.05,434.161,79.756,-63.999,15.757
